Date;USD;JPY;BGN;CYP;CZK;DKK;EEK;GBP;HUF;LTL;LVL;MTL;PLN;ROL;RON;SEK;SIT;SKK;CHF;ISK;NOK;HRK;RUB;TRL;TRY;AUD;BRL;CAD;CNY;HKD;IDR;ILS;INR;KRW;MXN;MYR;NZD;PHP;SGD;THB;ZAR;MAD;KZT;GHS;EGP;ARS
2022.10.10;0.9697;141.16;N/A;N/A;24.521;7.4384;N/A;0.8773;428.2;N/A;N/A;N/A;4.8655;N/A;4.94;10.9502;N/A;N/A;0.968;139.9;10.3378;7.528;N/A;N/A;18.0131;1.536;5.0328;1.3312;6.9344;7.612;14872.51;3.4463;79.9678;1384.26;19.3588;4.5091;1.7369;57.197;1.3939;36.81;17.5866;10.387600;459.070007;10.408700;19.091000;146.079193
2022.10.07;0.9797;141.92;N/A;N/A;24.517;7.4381;N/A;0.87383;423.85;N/A;N/A;N/A;4.8595;N/A;4.9415;10.8555;N/A;N/A;0.97;140.7;10.4498;7.527;N/A;N/A;18.209;1.5266;5.1075;1.3437;6.9715;7.6906;14933.14;3.4477;80.546;1381.42;19.643;4.5556;1.7328;57.747;1.3996;36.602;17.6222;10.439100;462.760010;10.305400;19.198999;146.022705
2022.10.06;0.986;142.68;N/A;N/A;24.479;7.439;N/A;0.87583;422.59;N/A;N/A;N/A;4.8505;N/A;4.9364;10.8728;N/A;N/A;0.9709;139.9;10.4278;7.5288;N/A;N/A;18.3191;1.5263;5.1185;1.3475;7.0164;7.74;15021.24;3.4846;81.0615;1388.39;19.817;4.5726;1.728;57.949;1.4057;36.827;17.5769;10.466800;463.089996;10.395400;19.455999;147.560394
2022.10.05;0.9915;143.18;N/A;N/A;24.524;7.4388;N/A;0.8734;423.6;N/A;N/A;N/A;4.791;N/A;4.9385;10.8376;N/A;N/A;0.9756;141.3;10.4858;7.5255;N/A;N/A;18.4201;1.538;5.1575;1.3493;7.0555;7.7831;15061.81;3.503;80.909;1406.71;19.8625;4.5911;1.7419;58.212;1.4124;37.102;17.6228;10.468400;464.130005;10.056900;19.599001;148.342804
2022.10.04;0.9891;143.3;N/A;N/A;24.544;7.4374;N/A;0.87273;417.68;N/A;N/A;N/A;4.8193;N/A;4.9418;10.8166;N/A;N/A;0.9767;141.9;10.4915;7.523;N/A;N/A;18.3374;1.5318;5.0589;1.3503;7.0384;7.7644;15080.18;3.4885;80.6995;1412.2;19.777;4.5939;1.7368;58.104;1.4148;37.16;17.5437;10.401700;462.130005;10.194000;19.267000;145.755005
2022.10.03;0.9764;141.49;N/A;N/A;24.527;7.4366;N/A;0.8707;424.86;N/A;N/A;N/A;4.832;N/A;4.9479;10.8743;N/A;N/A;0.9658;141.7;10.5655;7.5275;N/A;N/A;18.124;1.5128;5.178;1.3412;6.9481;7.6647;14969.79;3.498;79.898;1408.25;19.604;4.5383;1.7263;57.599;1.4015;37.181;17.5871;10.394200;461.809998;10.176100;19.125999;144.378906
2022.09.30;0.9748;141.01;N/A;N/A;24.549;7.4365;N/A;0.883;422.18;N/A;N/A;N/A;4.8483;N/A;4.949;10.8993;N/A;N/A;0.9561;140.9;10.5838;7.524;N/A;N/A;18.0841;1.5076;5.2584;1.3401;6.9368;7.6521;14863.26;3.4759;79.425;1400.69;19.6393;4.5201;1.7177;57.276;1.4001;36.823;17.5353;10.406500;460.600006;10.078300;19.193001;144.567703
2022.09.29;0.9706;140.46;N/A;N/A;24.687;7.4365;N/A;0.89485;421.93;N/A;N/A;N/A;4.857;N/A;4.9481;10.958;N/A;N/A;0.9538;140.1;10.4518;7.528;N/A;N/A;18;1.4982;5.2521;1.3294;6.9223;7.6192;14735.97;3.4422;79.314;1388.34;19.5779;4.4992;1.704;56.86;1.3961;36.946;17.4466;10.274000;453.839996;9.884400;18.944000;142.586700
2022.09.28;0.9565;138.39;N/A;N/A;24.65;7.4368;N/A;0.90268;411.72;N/A;N/A;N/A;4.8043;N/A;4.9485;10.9194;N/A;N/A;0.9437;139.7;10.4576;7.5313;N/A;N/A;17.7311;1.4924;5.1728;1.3157;6.9199;7.5084;14622.96;3.3931;78.2655;1378.84;19.5294;4.4281;1.6998;56.528;1.3846;36.687;17.2916;10.237800;457.609985;9.938900;18.677999;140.631897
2022.09.27;0.9644;139.28;N/A;N/A;24.661;7.4366;N/A;0.89275;406.65;N/A;N/A;N/A;4.764;N/A;4.9444;10.8533;N/A;N/A;0.9503;139.3;10.3473;7.528;N/A;N/A;17.824;1.4859;5.1235;1.3196;6.9156;7.5704;14604.52;3.3714;78.574;1370.06;19.5832;4.4466;1.6921;56.933;1.3838;36.565;17.2361;10.211600;458.070007;9.904800;18.673201;140.141800
2022.09.26;0.9646;139.07;N/A;N/A;24.64;7.4365;N/A;0.89404;408.83;N/A;N/A;N/A;4.7608;N/A;4.9418;10.9275;N/A;N/A;0.9555;138.9;10.3585;7.5278;N/A;N/A;17.8001;1.4858;5.1504;1.3195;6.9075;7.572;14620.74;3.4069;78.704;1379.4;19.6066;4.4401;1.6886;56.908;1.3842;36.496;17.4247;10.258600;466.839996;9.774400;18.854000;141.475098
2022.09.23;0.9754;139.43;N/A;N/A;24.658;7.4365;N/A;0.88201;406.3;N/A;N/A;N/A;4.7543;N/A;4.9433;10.9328;N/A;N/A;0.9565;139.9;10.2335;7.5228;N/A;N/A;17.9515;1.4828;5.0456;1.3177;6.9442;7.6567;14697.3;3.4152;79.0705;1381.97;19.5708;4.4659;1.6846;57.217;1.3897;36.636;17.3853;10.264200;470.220001;10.011700;19.150999;142.825897
2022.09.22;0.9884;139.18;N/A;N/A;24.657;7.4365;N/A;0.87256;405.25;N/A;N/A;N/A;4.7592;N/A;4.9411;10.8724;N/A;N/A;0.9684;139.9;10.235;7.5235;N/A;N/A;18.1559;1.484;5.0677;1.3278;6.9804;7.7583;14824.28;3.4216;79.897;1384.79;19.6129;4.514;1.6832;57.721;1.3998;36.803;17.3514;10.289700;472.890015;9.995900;19.128000;142.427307
2022.09.21;0.9906;142.66;N/A;N/A;24.637;7.4364;N/A;0.87335;405.1;N/A;N/A;N/A;4.7505;N/A;4.9443;10.9214;N/A;N/A;0.9549;140.3;10.2858;7.5205;N/A;N/A;18.149;1.4851;5.0924;1.3262;6.9821;7.7761;14866.28;3.4298;79.1555;1381.38;19.7847;4.5097;1.6844;57.285;1.4006;36.786;17.4879;10.300300;474.450012;10.081400;19.358000;144.196594
2022.09.20;0.9986;143.34;N/A;N/A;24.556;7.4368;N/A;0.87395;398.58;N/A;N/A;N/A;4.7208;N/A;4.934;10.8338;N/A;N/A;0.9644;140.9;10.273;7.5198;N/A;N/A;18.2833;1.4893;5.2139;1.3268;7.003;7.8382;14997.82;3.4406;79.6095;1390.71;19.9667;4.5516;1.6908;57.497;1.4074;36.968;17.7261;10.321700;475.109985;10.066100;19.447001;144.766907
2022.09.19;0.999;143.42;N/A;N/A;24.494;7.4373;N/A;0.87785;400.85;N/A;N/A;N/A;4.7058;N/A;4.93;10.7993;N/A;N/A;0.9658;139.9;10.2826;7.5215;N/A;N/A;18.2738;1.495;5.2886;1.3294;7.0066;7.8416;14975.43;3.446;79.653;1391.82;20.113;4.5455;1.6807;57.347;1.4082;36.983;17.7267;10.200300;466.179993;9.798100;19.261999;140.867203
2022.09.16;0.9954;142.53;N/A;N/A;24.497;7.4366;N/A;0.874;403.98;N/A;N/A;N/A;4.7143;N/A;4.9238;10.7541;N/A;N/A;0.9579;138.3;10.1985;7.5235;N/A;N/A;18.1923;1.4894;5.2279;1.3226;6.9787;7.8133;14904.67;3.4267;79.3605;1383.58;20.0028;4.5141;1.6717;57.111;1.4025;36.8;17.6004;10.435900;472.029999;10.024500;19.377001;143.013702
2022.09.15;0.9992;143.43;N/A;N/A;24.518;7.4366;N/A;0.86934;407.15;N/A;N/A;N/A;4.7273;N/A;4.9238;10.69;N/A;N/A;0.9572;138.7;10.1203;7.5258;N/A;N/A;18.2477;1.4853;5.1837;1.3172;6.9852;7.8423;14925.35;3.4384;79.7119;1397.18;20.0021;4.5314;1.6689;57.258;1.4062;36.816;17.5283;10.411500;470.839996;10.080800;19.309999;142.620499
2022.09.14;0.999;143.08;N/A;N/A;24.527;7.4366;N/A;0.86498;402.9;N/A;N/A;N/A;4.7163;N/A;4.9297;10.675;N/A;N/A;0.9612;139.7;10.1125;7.5195;N/A;N/A;18.2397;1.4873;5.1827;1.3177;6.955;7.8405;14903.93;3.4339;79.422;1391.97;20.028;4.5225;1.6675;57.054;1.4039;36.608;17.4342;10.523800;478.119995;10.205100;19.287001;142.309601
2022.09.13;1.0175;144.5;N/A;N/A;24.551;7.4366;N/A;0.86793;396.83;N/A;N/A;N/A;4.705;N/A;4.921;10.6108;N/A;N/A;0.9669;140.1;9.9988;7.5255;N/A;N/A;18.564;1.4736;5.1764;1.32;7.0467;7.9855;15099.17;3.4125;80.5453;1397.3;20.1615;4.5869;1.6555;57.665;1.4186;36.859;17.3112;10.504200;476.540009;10.210900;19.584999;144.105804
2022.09.12;1.0155;144.49;N/A;N/A;24.546;7.4365;N/A;0.86778;395.73;N/A;N/A;N/A;4.6965;N/A;4.9135;10.6368;N/A;N/A;0.9667;140.9;9.9718;7.5195;N/A;N/A;18.5232;1.4749;5.1933;1.3194;7.0348;7.9709;15083.83;3.4346;80.692;1397.58;20.1025;4.5733;1.6499;57.701;1.4168;36.873;17.322;10.481500;474.260010;10.099400;19.379000;142.094406
2022.09.09;1.0049;143.3;N/A;N/A;24.536;7.4365;N/A;0.8686;396.3;N/A;N/A;N/A;4.721;N/A;4.9019;10.6643;N/A;N/A;0.9657;140.9;9.9836;7.5245;N/A;N/A;18.3282;1.4704;5.2087;1.307;6.9543;7.8871;14905.33;3.4416;79.9685;1384.64;19.991;4.52;1.6463;57.098;1.4063;36.508;17.3753;10.359800;472.929993;10.035100;19.318001;141.259598
2022.09.08;1.0009;143.65;N/A;N/A;24.543;7.4365;N/A;0.86656;395.48;N/A;N/A;N/A;4.7155;N/A;4.8756;10.7075;N/A;N/A;0.9739;140.3;10.0615;7.515;N/A;N/A;18.2546;1.4824;5.2042;1.3134;6.9564;7.8568;14891.86;3.429;79.7375;1381.7;20.013;4.5051;1.6491;57.031;1.4054;36.418;17.3797;10.200300;466.179993;9.798100;19.233000;140.684204
2022.09.07;0.9885;143.2;N/A;N/A;24.631;7.4365;N/A;0.8651;401.83;N/A;N/A;N/A;4.729;N/A;4.8585;10.6888;N/A;N/A;0.975;141.3;9.9483;7.5143;N/A;N/A;18.0262;1.4748;5.1881;1.3037;6.8968;7.7596;14779.47;3.4053;79.028;1374.44;19.9225;4.4497;1.6459;56.532;1.3931;36.322;17.2582;10.222000;466.100006;9.851200;19.032000;139.134598
2022.09.06;0.9928;140.91;N/A;N/A;24.55;7.4365;N/A;0.85743;402.65;N/A;N/A;N/A;4.7068;N/A;4.8424;10.6825;N/A;N/A;0.9745;141.9;9.8945;7.5133;N/A;N/A;18.0938;1.4651;5.13;1.3029;6.9091;7.7932;14783.94;3.39;79.2305;1366.65;19.8545;4.4676;1.6313;56.655;1.3947;36.242;17.0805;10.216700;466.130005;9.933700;19.112000;139.454697
2022.09.05;0.992;139.47;N/A;N/A;24.622;7.4364;N/A;0.86358;403.9;N/A;N/A;N/A;4.736;N/A;4.8198;10.729;N/A;N/A;0.9747;142.7;9.9188;7.5173;N/A;N/A;18.0792;1.4616;5.1407;1.3043;6.8768;7.7867;14782.83;3.3826;79.2332;1359.98;19.8192;4.4563;1.6289;56.477;1.3932;36.263;17.088;10.240100;467.839996;9.922800;19.115000;138.501495
2022.09.02;0.9993;140.36;N/A;N/A;24.481;7.437;N/A;0.86478;398.38;N/A;N/A;N/A;4.7063;N/A;4.8335;10.7498;N/A;N/A;0.9839;141.5;10.0035;7.5225;N/A;N/A;18.2072;1.4671;5.2153;1.3131;6.9031;7.8439;14895.92;3.396;79.8096;1360.84;20.1024;4.4809;1.6394;56.854;1.4013;36.624;17.2791;10.249700;468.859985;10.044400;19.115000;138.480606
2022.09.01;1.0004;139.34;N/A;N/A;24.488;7.4372;N/A;0.86473;399.58;N/A;N/A;N/A;4.7128;N/A;4.8447;10.7415;N/A;N/A;0.9802;141.7;10.013;7.521;N/A;N/A;18.2149;1.4651;5.2239;1.3169;6.9017;7.8511;14878;3.3644;79.6195;1353.69;20.1954;4.4828;1.6389;56.609;1.4002;36.71;17.1524;10.225000;469.000000;10.002700;19.278000;139.268494
2022.08.31;1;138.72;N/A;N/A;24.55;7.4371;N/A;0.86035;402.8;N/A;N/A;N/A;4.7283;N/A;4.8595;10.6788;N/A;N/A;0.9796;141.7;9.9388;7.5148;N/A;N/A;18.1849;1.4591;5.1482;1.3111;6.8947;7.8488;14849.93;3.3399;79.5465;1342.79;20.2044;4.4755;1.6322;56.153;1.3969;36.45;17.0667;10.240000;472.450012;9.981400;19.256001;138.933197
2022.08.30;1.0034;138.71;N/A;N/A;24.577;7.4376;N/A;0.85645;406.38;N/A;N/A;N/A;4.7323;N/A;4.8657;10.65;N/A;N/A;0.9741;142.1;9.7553;7.5103;N/A;N/A;18.239;1.4472;5.0286;1.3047;6.9233;7.8751;14875;3.3168;79.8025;1350.92;20.0077;4.4907;1.6245;56.393;1.3997;36.494;16.8567;10.205000;470.230011;9.934700;19.204000;138.445694
2022.08.29;0.9986;138.49;N/A;N/A;24.592;7.4379;N/A;0.8542;409.9;N/A;N/A;N/A;4.745;N/A;4.8699;10.628;N/A;N/A;0.967;141.1;9.7675;7.5119;N/A;N/A;18.1605;1.4529;5.0663;1.3026;6.9044;7.8368;14871.09;3.3146;79.8295;1347.47;19.9876;4.4837;1.6305;56.187;1.395;36.399;16.8891;10.219600;472.500000;9.965700;19.099001;137.525696
2022.08.26;1.0007;137.02;N/A;N/A;24.635;7.4379;N/A;0.8459;410.48;N/A;N/A;N/A;4.7485;N/A;4.8729;10.5703;N/A;N/A;0.9642;140.3;9.667;7.5135;N/A;N/A;18.1923;1.4333;5.1069;1.2944;6.8671;7.8521;14825.57;3.2537;79.9025;1333.46;19.924;4.4706;1.6112;56.109;1.3906;36.035;16.7995;10.192700;462.329987;9.880500;19.114000;136.987106
2022.08.25;0.997;136.07;N/A;N/A;24.648;7.4374;N/A;0.84293;408.93;N/A;N/A;N/A;4.7578;N/A;4.8758;10.5525;N/A;N/A;0.9616;140.3;9.64;7.514;N/A;N/A;18.112;1.4306;5.0879;1.2881;6.8317;7.8234;14753.15;3.2791;79.6555;1331.98;19.8132;4.4586;1.6006;55.842;1.3857;35.732;16.7903;10.138500;457.609985;9.797500;19.118999;136.689804
2022.08.24;0.9934;135.74;N/A;N/A;24.629;7.4381;N/A;0.84283;410.93;N/A;N/A;N/A;4.7668;N/A;4.88;10.586;N/A;N/A;0.9576;139.5;9.636;7.5125;N/A;N/A;18.0362;1.4389;5.0606;1.2908;6.822;7.795;14757.6;3.2599;79.3006;1332.84;19.7781;4.4559;1.6065;55.7;1.3857;35.906;16.8976;10.143300;460.309998;9.814900;19.076000;136.488602
2022.08.23;0.9927;136.34;N/A;N/A;24.658;7.4374;N/A;0.84343;410.55;N/A;N/A;N/A;4.7788;N/A;4.8839;10.6063;N/A;N/A;0.9602;140.1;9.7438;7.5128;N/A;N/A;17.983;1.4437;5.0984;1.2928;6.7952;7.79;14743.28;3.2598;79.2805;1332.1;19.9152;4.4557;1.6071;55.661;1.386;35.856;16.9568;10.129700;471.220001;9.824700;19.025999;135.807007
2022.08.22;1.0001;137.08;N/A;N/A;24.651;7.437;N/A;0.84658;408;N/A;N/A;N/A;4.764;N/A;4.8853;10.65;N/A;N/A;0.958;140.9;9.7719;7.5113;N/A;N/A;18.1268;1.4478;5.1752;1.2989;6.8457;7.8468;14895.47;3.2778;79.8615;1344.21;20.1583;4.4854;1.6125;56.218;1.3958;36.099;17.0766;10.100500;476.299988;9.781200;19.194000;136.507904
2022.08.19;1.0054;137.67;N/A;N/A;24.625;7.4373;N/A;0.84938;407.35;N/A;N/A;N/A;4.751;N/A;4.8811;10.6095;N/A;N/A;0.9616;140.5;9.8418;7.5155;N/A;N/A;18.2028;1.4584;5.2334;1.3062;6.8531;7.8877;14951.91;3.2879;80.2988;1343.39;20.3273;4.5007;1.6203;56.325;1.3979;35.988;17.1007;10.184900;481.820007;9.945000;19.299000;137.016006
2022.08.18;1.0178;137.17;N/A;N/A;24.611;7.4389;N/A;0.84391;405.13;N/A;N/A;N/A;4.724;N/A;4.8808;10.5903;N/A;N/A;0.9683;140.5;9.8283;7.5215;N/A;N/A;18.4095;1.4617;5.2326;1.3118;6.906;7.9844;15092.62;3.2993;81.042;1344.81;20.313;4.5536;1.6145;56.776;1.4053;36.254;17.0004;10.268900;482.390015;9.615700;19.444000;137.929504
2022.08.17;1.0164;137.36;N/A;N/A;24.566;7.4377;N/A;0.84208;404.28;N/A;N/A;N/A;4.7078;N/A;4.8825;10.5617;N/A;N/A;0.9686;140.3;9.8428;7.5071;N/A;N/A;18.2568;1.4655;5.2838;1.3117;6.8917;7.9705;15015.81;3.311;80.7555;1337.02;20.3825;4.5413;1.6165;56.772;1.4051;36.052;16.9125;10.273200;479.769989;9.474400;19.457001;137.582001
2022.08.16;1.0131;136.11;N/A;N/A;24.54;7.4368;N/A;0.84218;406.2;N/A;N/A;N/A;4.7043;N/A;4.882;10.5365;N/A;N/A;0.9625;140.3;9.8428;7.51;N/A;N/A;18.1994;1.4463;5.1835;1.3076;6.8767;7.9449;14968.68;3.3087;80.3745;1329.66;20.1595;4.5245;1.6012;56.602;1.398;35.93;16.6556;10.321400;483.170013;9.337200;19.434000;136.703201
2022.08.15;1.0195;135.61;N/A;N/A;24.46;7.4373;N/A;0.84375;398.6;N/A;N/A;N/A;4.6858;N/A;4.8849;10.498;N/A;N/A;0.9631;140.3;9.871;7.5028;N/A;N/A;18.3143;1.4508;5.2268;1.3167;6.905;7.9899;15042.36;3.3294;81.061;1336.35;20.3914;4.5465;1.6002;57.122;1.4036;36.218;16.7375;10.256400;488.170013;9.314600;19.622999;138.084793
2022.08.12;1.0285;137.47;N/A;N/A;24.38;7.4395;N/A;0.84715;392.3;N/A;N/A;N/A;4.6773;N/A;4.8915;10.4515;N/A;N/A;0.9689;140.3;9.813;7.5138;N/A;N/A;18.4733;1.4496;5.3007;1.3148;6.9352;8.06;15104.2;3.345;81.9935;1342.59;20.4925;4.5709;1.5985;57.246;1.4106;36.393;16.7318;10.257900;489.290009;9.252300;19.735001;138.578705
2022.08.11;1.0338;136.57;N/A;N/A;24.346;7.4395;N/A;0.84575;394.18;N/A;N/A;N/A;4.6828;N/A;4.9055;10.36;N/A;N/A;0.9712;139.7;9.804;7.515;N/A;N/A;18.5674;1.4532;5.2447;1.3202;6.9668;8.1118;15215.93;3.3505;82.2845;1344.62;20.6398;4.5952;1.6045;57.225;1.4151;36.343;16.7083;10.174300;486.809998;9.064600;19.681000;138.007294
2022.08.10;1.0252;138.16;N/A;N/A;24.397;7.4397;N/A;0.84608;397.65;N/A;N/A;N/A;4.7063;N/A;4.9138;10.3773;N/A;N/A;0.9713;139.7;9.9118;7.5158;N/A;N/A;18.4099;1.4682;5.251;1.3207;6.9222;8.046;15218.87;3.3773;81.468;1344.16;20.713;4.5693;1.6211;57.061;1.4107;36.42;16.8788;10.152400;487.549988;8.921900;19.535000;136.626099
2022.08.09;1.0234;138.26;N/A;N/A;24.532;7.4407;N/A;0.8452;397.35;N/A;N/A;N/A;4.7085;N/A;4.9038;10.3875;N/A;N/A;0.9763;140.1;9.9365;7.514;N/A;N/A;18.3342;1.4687;5.2478;1.3163;6.9106;8.0334;15197.09;3.3865;81.406;1336.74;20.7145;4.5592;1.6304;56.939;1.411;36.264;17.05;10.154500;483.239990;8.866900;19.525999;136.198395
2022.08.08;1.0199;137.62;N/A;N/A;24.515;7.4405;N/A;0.84165;394.27;N/A;N/A;N/A;4.7043;N/A;4.9163;10.365;N/A;N/A;0.9763;140.1;9.9405;7.5123;N/A;N/A;18.3175;1.4607;5.238;1.3134;6.8931;8.0061;15147.65;3.3895;81.166;1329.93;20.681;4.5477;1.6202;56.554;1.4058;36.38;16.9694;10.209800;484.709991;8.854800;19.434999;135.701904
2022.08.05;1.0233;136.22;N/A;N/A;24.581;7.4415;N/A;0.84268;393.78;N/A;N/A;N/A;4.7085;N/A;4.9251;10.3573;N/A;N/A;0.9776;138.9;9.982;7.5148;N/A;N/A;18.3853;1.4713;5.3348;1.3185;6.9068;8.0328;15236.2;3.4033;81.0469;1324.53;20.8367;4.5598;1.6248;56.524;1.4077;36.373;17.0342;10.147500;483.420013;8.638300;19.577999;135.921997
2022.08.04;1.0181;135.81;N/A;N/A;24.659;7.4425;N/A;0.84231;395.98;N/A;N/A;N/A;4.7233;N/A;4.9261;10.374;N/A;N/A;0.9765;138.7;9.9065;7.515;N/A;N/A;18.2922;1.4607;5.3614;1.307;6.8769;7.9919;15200.94;3.4101;80.7715;1333.7;20.756;4.5387;1.6172;56.633;1.4037;36.606;17.0352;10.143600;480.799988;8.787900;19.360001;134.502701
2022.08.03;1.0194;136.18;N/A;N/A;24.65;7.4427;N/A;0.83629;395.03;N/A;N/A;N/A;4.691;N/A;4.9245;10.3913;N/A;N/A;0.9773;139.3;9.8743;7.5178;N/A;N/A;18.3112;1.4681;5.3547;1.3085;6.883;8.0022;15184.35;3.4362;80.6895;1336.03;21.0788;4.5435;1.6266;56.855;1.4069;36.963;17.1283;10.217500;482.000000;8.744400;19.316000;134.191803
2022.08.02;1.0224;133.9;N/A;N/A;24.644;7.4432;N/A;0.83665;396.82;N/A;N/A;N/A;4.7063;N/A;4.9298;10.3995;N/A;N/A;0.9744;139.3;9.9305;7.5195;N/A;N/A;18.3564;1.4745;5.3175;1.315;6.9117;8.0257;15204.85;3.4486;80.3243;1339.16;20.952;4.5531;1.6254;56.834;1.4103;36.914;16.982;10.179200;489.350006;8.637900;19.451000;135.346100
2022.08.01;1.0233;135.38;N/A;N/A;24.628;7.4457;N/A;0.837;401.35;N/A;N/A;N/A;4.734;N/A;4.9283;10.3668;N/A;N/A;0.9717;138.7;9.8638;7.521;N/A;N/A;18.3475;1.4535;5.2723;1.3076;6.9105;8.0329;15203.21;3.4546;80.9335;1333.3;20.7635;4.5568;1.616;56.734;1.4087;36.977;16.8613;10.186400;485.670013;8.628800;19.311001;134.153397
2022.07.29;1.0198;136.42;N/A;N/A;24.61;7.4438;N/A;0.8399;404.8;N/A;N/A;N/A;4.7375;N/A;4.9343;10.3875;N/A;N/A;0.9744;138.3;9.8773;7.518;N/A;N/A;18.2472;1.4646;5.2739;1.31;6.8705;8.0054;15155.56;3.4714;80.882;1329.4;20.6745;4.5386;1.6283;56.375;1.4088;36.978;16.8627;10.126900;483.160004;8.563300;19.257999;133.638107
2022.07.28;1.0122;137.26;N/A;N/A;24.609;7.4442;N/A;0.83586;407.3;N/A;N/A;N/A;4.7908;N/A;4.9342;10.449;N/A;N/A;0.9745;138.7;9.8983;7.52;N/A;N/A;18.1417;1.4535;5.33;1.2986;6.8325;7.9456;15107.59;3.4701;80.6535;1320.45;20.676;4.5071;1.6172;56.592;1.4009;37.097;17.0011;10.125200;482.589996;8.529300;19.302999;133.584106
2022.07.27;1.0152;138.89;N/A;N/A;24.575;7.4446;N/A;0.84138;404.67;N/A;N/A;N/A;4.7978;N/A;4.9334;10.4545;N/A;N/A;0.9768;139.1;9.9558;7.514;N/A;N/A;18.1859;1.462;5.4039;1.3049;6.8534;7.9692;15213.07;3.4855;81.135;1333.99;20.753;4.5263;1.6306;56.455;1.4088;37.4;17.1347;10.073800;484.320007;8.375300;19.181000;132.313599
2022.07.26;1.0124;138.35;N/A;N/A;24.607;7.4449;N/A;0.84558;400.99;N/A;N/A;N/A;4.742;N/A;4.9324;10.4445;N/A;N/A;0.9765;139.1;10.0105;7.5145;N/A;N/A;18.0705;1.4605;5.4437;1.3035;6.8451;7.9466;15185.27;3.4891;80.805;1326.65;20.7845;4.5113;1.6235;56.16;1.4066;37.18;17.087;10.103600;486.260010;8.443900;19.358000;133.298294
2022.07.25;1.0236;139.84;N/A;N/A;24.535;7.4449;N/A;0.84813;396.5;N/A;N/A;N/A;4.708;N/A;4.9339;10.3973;N/A;N/A;0.9869;139.5;10.0704;7.5195;N/A;N/A;18.2653;1.4707;5.5976;1.3168;6.9094;8.0345;15303.87;3.5201;81.6675;1341.25;20.9376;4.5586;1.6325;57.209;1.4176;37.525;17.1502;10.089900;487.679993;8.260300;19.296000;131.747894
2022.07.22;1.019;139.51;N/A;N/A;24.514;7.4443;N/A;0.85141;398.3;N/A;N/A;N/A;4.7508;N/A;4.9321;10.4328;N/A;N/A;0.9832;139.5;10.1498;7.5234;N/A;N/A;18.094;1.4677;5.5821;1.3105;6.8852;7.9985;15275.69;3.5083;81.384;1335.66;20.9595;4.5366;1.6265;57.24;1.4151;37.392;17.2009;10.037700;488.359985;8.273900;19.311001;132.454605
2022.07.21;1.0199;141.46;N/A;N/A;24.496;7.4446;N/A;0.85545;400.13;N/A;N/A;N/A;4.761;N/A;4.9391;10.426;N/A;N/A;0.9924;139.7;10.175;7.52;N/A;N/A;18.0327;1.4848;5.5777;1.3178;6.904;8.0056;15342.25;3.5203;81.451;1337.47;20.941;4.5457;1.6479;57.512;1.4218;37.66;17.5195;10.110000;488.269989;8.281000;19.271999;131.753296
2022.07.20;1.0199;140.92;N/A;N/A;24.493;7.4452;N/A;0.85178;399.5;N/A;N/A;N/A;4.782;N/A;4.9396;10.4606;N/A;N/A;0.9896;139.5;10.1323;7.5143;N/A;N/A;17.9444;1.4767;5.5427;1.3132;6.8892;8.0062;15275.82;3.5147;81.599;1337.61;20.8967;4.5406;1.6308;57.398;1.4204;37.405;17.3924;10.241600;489.760010;8.317600;19.320000;132.136703
2022.07.19;1.0245;141.01;N/A;N/A;24.555;7.4449;N/A;0.85303;397.45;N/A;N/A;N/A;4.7598;N/A;4.9395;10.4964;N/A;N/A;0.9918;138.9;10.176;7.5093;N/A;N/A;18.018;1.4869;5.5454;1.3264;6.9064;8.0423;15344.49;3.5295;81.898;1340.33;20.8552;4.559;1.6456;57.583;1.4269;37.492;17.457;10.328100;490.970001;8.227000;19.173000;130.698593
2022.07.18;1.0131;140.16;N/A;N/A;24.508;7.4435;N/A;0.84708;402.05;N/A;N/A;N/A;4.776;N/A;4.9389;10.5265;N/A;N/A;0.9911;138.9;10.2553;7.513;N/A;N/A;17.7225;1.4839;5.4505;1.3151;6.8266;7.9528;15157.63;3.5004;81.034;1333.33;20.7095;4.5113;1.6432;57.056;1.4153;37.13;17.383;10.160100;481.890015;8.147800;19.023001;128.677704
2022.07.15;1.0059;139.49;N/A;N/A;24.561;7.443;N/A;0.84988;403.73;N/A;N/A;N/A;4.7953;N/A;4.9407;10.5943;N/A;N/A;0.9849;138.9;10.2763;7.516;N/A;N/A;17.5451;1.4886;5.4434;1.3147;6.7943;7.8963;15081.58;3.5044;80.316;1333.79;20.9209;4.4752;1.6377;56.678;1.4113;36.866;17.2875;10.021400;477.510010;8.112900;18.900000;128.333298
2022.07.14;1.0005;139.04;N/A;N/A;24.417;7.4425;N/A;0.8456;408.78;N/A;N/A;N/A;4.8146;N/A;4.942;10.6019;N/A;N/A;0.9841;138.89;10.2536;7.5122;N/A;N/A;17.494;1.4893;5.4586;1.3162;6.7618;7.8539;15119.56;3.4915;80.0752;1322.29;20.9585;4.4462;1.6437;56.565;1.4065;36.632;17.202;9.994300;476.170013;8.124600;18.909000;128.242294
